,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeregressor__criterion,param_decisiontreeregressor__max_depth,param_decisiontreeregressor__min_samples_leaf,param_decisiontreeregressor__min_samples_split,param_decisiontreeregressor__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
92,0.00606689453125,0.0006637723039986597,0.0011807918548583985,0.00010141067489528857,friedman_mse,1,2,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,24,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169044
93,0.004439067840576172,0.0007429685038846014,0.0009120464324951172,0.00018366450166465185,friedman_mse,1,2,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,25,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169042
94,0.0051861763000488285,0.0006238081607187369,0.0010260581970214845,0.00015006714622869748,friedman_mse,1,2,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,26,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169044
95,0.005631685256958008,0.00027510884191646166,0.0011638641357421876,6.983468618745113e-05,friedman_mse,1,2,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,27,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169042
96,0.005669450759887696,0.0011721020072929967,0.001122426986694336,0.00027917723874606006,friedman_mse,1,3,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,28,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169042
97,0.003604221343994141,0.00043491505037179063,0.0008466243743896484,0.00015794420221507607,friedman_mse,1,3,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,29,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888556,0.09732116029532045,0.15851438315012992,0.03810683614169047
98,0.0036175727844238283,0.0004964169201288758,0.000731515884399414,5.821445506021863e-05,friedman_mse,1,3,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,30,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532045,0.15851438315012994,0.03810683614169048
99,0.003563690185546875,0.0003190013289512984,0.0010619163513183594,0.00019840855516488126,friedman_mse,1,3,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,31,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169044
100,0.004372501373291015,0.0009420593899325888,0.0009418964385986328,0.00020462379801151982,friedman_mse,1,3,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,32,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169044
101,0.003916788101196289,0.0007865708445322842,0.0007110595703125,0.0001279074769552491,friedman_mse,1,3,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,33,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169042
102,0.003486299514770508,0.0006532224862805031,0.0007091045379638671,0.00015552768876054573,friedman_mse,1,4,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,34,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169044
103,0.003603696823120117,0.00029677166400553034,0.0008787155151367187,0.0003095852387672942,friedman_mse,1,4,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,35,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169042
104,0.004538869857788086,0.0010777777687013548,0.0007573604583740234,0.00017490297263195192,friedman_mse,1,4,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,36,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532056,0.15851438315012994,0.03810683614169042
105,0.00327916145324707,0.00018196610777627902,0.0006234645843505859,5.725521780329543e-05,friedman_mse,1,4,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,37,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888567,0.09732116029532045,0.15851438315012992,0.03810683614169046
106,0.0034246444702148438,0.0005015052154790191,0.0007061004638671875,9.972449252027703e-05,friedman_mse,1,4,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,38,0.19383302178654516,0.19218809628283495,0.13111688385706344,0.17811275352888556,0.09732116029532056,0.15851438315012994,0.03810683614169043
